105年度股票交易量值統計表,,,,,
3622,洋華,"2,465,979,936","190,352,797",11.79,125.82
,YFO,,,,
3669,圓展科技,"1,144,912,552","56,184,153",18.45,57.61
,AVI,,,,
3673,TPK-KY,"186,156,393,679","2,872,497,636",62.36,826.53
,"TPK Holding Co., Ltd.",,,,
3698,隆達電子,"6,615,306,128","426,053,016",15.07,84.77
,Lextar,,,,
4934,太極能源,"23,053,082,597","1,237,833,905",17.17,393.59
,Tainergy,,,,
4935,茂林-KY,"28,448,999,934","409,787,226",69.19,292.15
,GLT,,,,
4942,嘉彰,"1,296,205,517","54,062,727",23.25,37.49
,Chia Chang,,,,
4956,光鋐科技,"14,562,598,473","652,432,998",15.41,649.81
,Epileds,,,,
4960,奇美材料,"10,811,912,506","672,753,642",15.56,130.05
,CMMT,,,,
4976,佳凌科技,"2,225,434,147","106,362,767",17.91,99.83
,CALIN,,,,
5234,達興材料,"1,007,636,775","29,637,510",32.31,31.74
,DAXIN,,,,
5243,乙盛-KY,"9,306,473,586","250,654,763",35.54,144.44
,ESON,,,,
5484,慧友,"563,208,682","84,773,540",5.75,73.4
,EverFocus,,,,
6116,彩晶,"56,171,230,116","8,153,456,521",5.58,252.13
,HannStar,,,,
6120,達運,"2,870,683,945","243,796,588",11.64,33.94
,DARWIN,,,,
6131,悠克國際,"1,908,099,062","170,937,300",11.22,167.7
,YOKO,,,,
6164,華興電子,"957,918,767","78,965,711",11.6,69.16
,LEDTECH,,,,
6168,宏齊,"1,254,040,871","114,336,980",10.37,55.18
,HARVATEK CORPOR,,,,
6176,瑞儀,"87,592,371,630","1,590,787,711",55.41,342.07
,ROEC,,,,
6209,今國光學,"8,639,095,129","420,762,587",17.97,258.81
,KINKO,,,,
6226,光鼎電子,"501,076,899","79,559,243",5.79,84.83
,Para Light,,,,
6278,台表科,"2,790,381,372","101,694,564",27.31,34.43
,TSMT,,,,
6405,悅城,"313,350,662","18,281,819",16.63,27.79
,ONANO,,,,
6431,光麗-KY,"198,740,253","21,429,423",9.07,46.97
,KSKL,,,,
6443,元晶,"8,880,411,048","666,295,832",13.06,167.73
,TSEC,,,,
6456,GIS-KY,"59,860,379,375","645,946,848",89.67,208.75
,GIS,,,,
6477,安集,"698,802,711","34,128,625",18.92,41.71
,Anji,,,,
8072,陞泰科技,"341,559,949","14,383,675",23.78,14.39
,AV TECH,,,,
8105,凌巨,"25,920,286,361","1,380,515,644",18.47,312.66
,GiantPlus,,,,
8215,明基材料,"4,154,123,081","247,972,525",16.37,77.34
,BMC,,,,
27,通信網路業類,,,,
,Communications and Internet,,,,
2314,台揚,"9,055,034,719","556,725,053",14.98,229.9
,MTI,,,,
2332,友訊,"4,402,545,275","398,543,613",10.71,60.47
,D-Link,,,,
2345,智邦,"96,402,819,738","2,327,595,169",42.4,432.98
,Accton,,,,
2412,中華電信,"295,231,822,926","2,698,312,742",109.64,34.79
,CHT,,,,
2419,仲琦,"37,695,440,949","1,782,265,133",20.55,791.58
,Hitron,,,,
2439,美律,"128,875,588,641","1,370,458,239",86.8,740.66
,Merry,,,,
2444,友旺,"2,745,993,416","204,034,516",12.92,238.82
,Abo-Com,,,,
2450,神腦,"2,571,445,916","52,011,067",47.18,20.14
,Senao,,,,
2455,全新,"45,761,813,558","948,406,238",46.97,397.8
,VPEC,,,,
2485,兆赫,"72,794,387,693","1,606,013,227",43.2,505.52
,Zinwell,,,,
2498,宏達電,"419,406,748,027","4,689,584,498",86.55,566.57
,HTC,,,,
3025,星通,"1,002,679,082","84,289,922",10.75,118.86
,Loop,,,,
3027,盛達,"1,324,306,080","98,427,288",13.07,100.81
,BILLION,,,,
3045,台灣大哥大,"114,930,755,485","1,065,212,066",107.91,31.14
,TWM,,,,
3047,訊舟,"2,779,164,303","244,625,331",10.59,122.8
,EDIMAX,,,,
3062,建漢,"10,223,873,510","516,475,078",19.07,156.99
,CyberTAN,,,,
3311,閎暉,"1,869,377,202","109,852,779",16.18,58.01
,Silitech,,,,
3380,明泰,"13,037,815,660","696,456,618",18.36,158.47
,Alpha,,,,
3419,譁裕,"1,689,237,822","102,423,244",16.01,84.91
,WHAYU,,,,
3596,智易科技,"78,386,893,640","1,433,053,672",54.29,757.69
,Arcadyan,,,,
3682,亞太電信,"14,891,102,566","1,382,483,672",10.62,33.65
,APT,,,,
3694,海華,"2,035,190,161","126,077,244",15.39,97.12
,AzureWave,,,,
3704,合勤控,"3,983,030,167","253,943,214",15.29,56.05
,Unizyx,,,,
4904,遠傳,"87,513,058,841","1,198,021,095",73.11,36.77
,Far EasTone,,,,
4906,正文,"11,583,574,322","589,049,709",18.83,194.54
,Gemtek,,,,
4977,眾達-KY,"5,871,369,460","83,717,404",62.29,153.92
,PCL,,,,
4984,科納-KY,"14,033,308,351","216,953,599",61.05,476.74
,CoAdna,,,,
5388,中磊,"37,894,236,210","495,999,598",76.1,204.7
,SERCOMM,,,,
6136,富爾特,"814,562,294","34,482,152",23.53,29.84
,FTC,,,,
6142,友勁,"1,708,020,095","282,596,034",5.82,105.34
,CAMEO,,,,
6152,百一,"924,024,577","86,728,039",9.72,50.32
,PRIME,,,,
6216,居易,"1,824,419,769","61,596,200",29.03,78.13
,Draytek Corp.,,,,
6283,淳安電子,"3,367,805,641","190,468,292",8.73,213.7
,SOE,,,,
6285,啟碁,"57,109,371,508","664,960,836",86.04,195.7
,WNC,,,,
6442,光紅建聖,"7,858,881,658","142,174,426",50.55,215.41
,Ezconn,,,,
8011,台通光電,"3,412,020,435","175,847,424",18.25,172.6
,TTCC,,,,
8101,華冠,"697,912,019","112,586,620",6.12,26.99
,Arima Comm.,,,,
28,電子零組件業類,,,,
,Electronic Parts & Components,,,,
1471,首利,"661,931,024","121,662,498",5.28,60.38
,SL,,,,
1582,信錦,"6,709,186,418","121,815,114",53.09,81.29
,SYNCMOLD,,,,
2059,川湖,"22,587,088,703","59,135,558",383.9,62.04
,king slide,,,,
2308,台達電,"174,306,212,740","1,138,825,498",154.5,43.83
,Delta Electronics,,,,
2313,華通,"47,445,826,917","2,732,059,126",17.28,229.25
,COMPEQ MFG.,,,,
2316,楠梓電,"21,230,787,306","803,678,987",23.26,274.43
,WUS,,,,
2327,國巨,"9,008,295,344","160,455,292",57.31,26.49
,Yageo,,,,
2328,廣宇,"53,006,541,177","2,126,438,045",17.79,410.24
,Pan-International,,,,
2355,敬鵬,"40,545,346,583","637,637,636",63.57,160.42
,Chin-Poon,,,,
2367,燿華,"3,926,381,175","372,264,436",10.49,66.95
,Unitech,,,,
2368,金像,"9,492,807,089","902,217,479",9.76,160.87
,GCE,,,,
2375,智寶,"945,842,984","61,300,697",14.68,80.99
,Teapo,,,,
2383,台光電,"56,831,669,909","791,784,551",71.68,248.81
,EMC,,,,
2385,群光,"20,585,535,744","272,531,260",75.61,38.52
,Chicony,,,,
2392,正崴,"10,273,307,831","251,036,784",40.73,49.01
,FOXLINK,,,,
2402,毅嘉,"5,519,092,305","358,907,902",14.84,105.55
,ICHIA,,,,
2413,環科,"1,451,883,641","108,418,785",12.57,85.13
,UMEC,,,,
2415,錩新,"5,892,941,817","278,481,933",16.84,305.75
,Cx Tech,,,,
2420,新巨,"2,844,869,038","70,783,804",38.74,46.39
,Zippy,,,,
2421,建準,"13,765,220,011","571,701,810",23.36,227.83
,Sunon,,,,
2428,興勤,"11,978,088,647","208,259,255",55.46,162.6
,TKS,,,,
2431,聯昌,"3,222,968,068","221,726,781",13.83,199.88
,Lien Chang,,,,
2437,旺詮,"1,889,357,310","38,163,407",48.68,57.31
,Ralec,,,,
2440,太空梭,"140,884,646","16,547,536",8.45,11.89
,Space Shuttle,,,,
2443,新利虹,"421,132,059","55,944,472",7.26,38.4
,LEADDATA LTD,,,,
2456,奇力新,"37,874,794,745","583,578,606",64.62,459.33
,Chilisin,,,,
2457,飛宏,"4,056,861,935","356,618,559",10.62,128.43
,Phihong,,,,
2460,建通,"356,558,193","35,260,125",9.39,20.84
,Gem,,,,
2462,良得電,"895,713,421","47,311,054",18.2,42.49
,LINETEK,,,,
2467,志聖,"2,247,926,472","128,255,279",15.16,80.78
,C Sun,,,,
2472,立隆電,"8,017,776,363","214,017,602",37.12,163.11
,LEION,,,,
2476,鉅祥,"1,696,378,366","70,040,782",23.69,38.55
,GS,,,,
2478,大毅,"1,090,771,966","64,008,791",16.8,26.99
,Ta-I,,,,
2483,百容,"692,121,446","38,202,315",17.73,34.41
,ECE,,,,
2484,希華,"5,982,922,409","303,637,233",18.8,190.46
,Siward,,,,
2492,華新科,"29,149,027,406","989,912,484",29.57,180.04
,WTC,,,,
2493,揚博,"1,831,338,408","71,594,054",25.25,62.57
,AMPOC,,,,
3003,健和興,"9,140,158,594","235,089,161",37.03,151.02
,KST,,,,
3011,今皓,"792,833,141","103,962,748",7.49,92.24
,JH,,,,
3015,全漢,"1,778,892,911","72,067,375",23.45,37.49
,SPI,,,,
3021,鴻名企業,"469,704,459","36,327,538",12.35,34.66
,WELLTEND,,,,
3023,信邦,"31,478,972,010","450,818,702",69.3,205.95
,SINBON,,,,
3026,禾伸堂,"1,195,473,315","35,754,356",32.97,15.95
,HOLY  STONE,,,,
3032,偉訓,"13,512,429,100","346,640,545",36.62,335.61
,COMPUCASE,,,,
3037,欣興,"18,056,362,286","1,251,634,146",13.72,81.43
,Unimicron,,,,
3042,晶技,"15,694,476,598","370,085,196",41.69,119.48
,TXC,,,,
3044,健鼎,"21,802,675,067","334,126,073",64.15,63.58
,Tripod,,,,
3058,立德,"684,171,270","67,880,065",9.45,39.58
,Leader,,,,
3090,日電貿,"876,678,515","36,839,762",23.57,22.07
,NDB,,,,
3229,晟鈦,"861,809,605","53,784,014",14.05,88.73
,CHEER TIME,,,,
3296,勝德,"590,478,836","45,320,959",12.8,41.86
,POWERTECH,,,,
3308,聯德電子,"195,495,165","24,178,590",7.47,24.2
,BESTEC,,,,
3321,同泰電子,"745,066,122","32,346,239",20.68,36.34
,UNIFLEX,,,,
3338,泰碩,"4,872,162,485","161,300,664",27.13,231.72
,TAISOL,,,,
3376,新日興,"40,670,555,105","394,380,113",103.87,220.66
,SZS,,,,
3432,台端,"286,166,374","23,824,318",11.71,35.78
,TAI TWUN,,,,
3501,維熹科技,"4,858,990,375","94,391,393",50.58,79.85
,Well Shin,,,,
3533,嘉澤,"19,352,782,763","200,699,888",93.72,214.7
,LOTES,,,,
3550,聯穎,"847,815,480","56,775,531",14.16,66.78
,CTC,,,,
3593,力銘科技,"159,093,380","20,870,357",7.47,18.52
,logah,,,,
3605,宏致電子,"8,143,552,690","252,827,260",27.75,204.18
,ACES,,,,
3607,谷崧精密,"3,482,477,969","86,268,954",39.19,68.93
,Coxon,,,,
3645,達邁科技,"1,915,880,963","60,683,834",29.33,50.83
,TMT,,,,
3653,健策,"6,085,580,776","110,268,765",47.49,103.72
,JENTECH,,,,
3679,新至陞科技,"5,739,456,903","84,903,645",58.55,106.82
,Nishoku,,,,
4545,銘鈺,"3,613,288,638","50,954,208",59.75,66.16
,MAP,,,,
4912,聯德控股-KY,"1,812,641,846","21,609,413",81.51,54.65
,Lemtech,,,,
4927,泰鼎-KY,"3,908,316,437","106,495,097",36.32,86.86
,Apex,,,,
4943,康控-KY,"1,183,190,283","19,938,462",58.7,22.23
,CONCRAFT,,,,
4958,臻鼎-KY,"73,275,968,031","1,099,252,935",66.33,136.58
,ZDT,,,,
4999,鑫禾科技,"6,416,428,615","124,075,709",48.79,166.72
,Sinher,,,,
5469,瀚宇博德,"11,896,393,834","784,322,186",11.64,173.85
,Board,,,,
6108,競國實業,"4,266,942,081","203,421,671",17.92,127.21
,APCB INC.,,,,
6115,鎰勝,"1,817,048,313","43,553,558",39.72,24.29
,I-SHENG,,,,
6133,金橋,"98,921,236","10,374,908",9.5,8.88
,Golden Bridge,,,,
6141,柏承科技,"240,275,123","25,259,036",9.03,18.99
,Plotech,,,,
6153,嘉聯益,"6,883,358,899","348,958,425",19.55,107.99
,Career Tech.,,,,
6155,鈞寶電子,"146,088,774","8,003,106",17.79,9.36
,KC,,,,
6165,捷泰,"703,887,121","49,684,569",12.94,100.02
,JTT,,,,
6191,精成科技,"5,895,331,539","550,660,715",8.74,103.6
,GBM,,,,
6197,佳必琪,"3,509,544,147","125,501,199",27.31,72.36
,JPC,,,,
6205,詮欣,"1,578,976,899","53,946,654",28.49,75.07
,COXOC,,,,
6213,聯茂,"6,013,478,892","193,908,725",30.58,63.77
,ITEQ,,,,
6224,聚鼎科技,"2,443,778,188","40,377,487",59.69,50.47
,PTTC.,,,,
6251,定穎電子,"1,141,239,046","117,168,671",9.21,41.69
,DYNAMIC,,,,
6269,台郡,"77,588,416,873","929,754,537",83.24,329.3
,FLEXIUM,,,,
6282,康舒,"27,792,678,448","1,125,708,958",24.11,217.29
,AcBel,,,,
6412,群光電能,"9,542,087,290","207,710,002",40.25,55.39
,Chicony Power,,,,
6422,君耀-KY,"6,910,145,524","102,277,959",62.99,273.5
,BrightKing,,,,
6449,鈺邦,"3,376,185,098","109,588,896",28.8,149.75
,APAQ,,,,
8039,台虹,"4,658,407,602","133,134,467",34.41,64.7
,TAIFLEX,,,,
8046,南電,"3,048,185,910","108,229,544",28.53,16.74
,N.P.C.,,,,
8103,瀚荃,"1,975,057,561","73,371,626",25.98,91.68
,CviLux,,,,
8213,志超,"7,007,822,515","221,069,228",31.17,81.5
,tpt,,,,
8249,菱光科技,"1,638,953,652","77,138,690",20.49,60.71
,CSI,,,,
29,電子通路業類,,,,
,Electronic Products Distribution,,,,
2347,聯強,"29,349,353,925","867,877,758",33.54,53.59
,Synnex,,,,
2414,精技,"434,031,972","26,070,358",16.52,16.11
,UTE,,,,
2430,燦坤,"1,292,731,866","50,901,039",25.74,30.37
,TKE,,,,
2459,敦吉,"1,022,507,919","29,232,239",34.25,27.23
,Audix,,,,
3010,華立,"1,592,807,565","34,681,659",45.55,14.99
,Wahlee,,,,
3028,增你強,"1,341,442,843","75,846,684",17.22,35.47
,Zenitron,,,,
3033,威健,"1,404,900,446","76,747,671",18.51,25.28
,WEIKENG,,,,
3036,文曄,"16,492,577,389","397,127,938",40.83,86.39
,Wintech,,,,
3048,益登,"2,719,525,046","153,322,168",17.38,72.43
,EDOM,,,,
3055,蔚華科,"4,751,044,281","248,288,251",18.28,197.41
,SPIROX,,,,
3209,全科科技,"2,235,181,730","80,531,407",26.89,63.18
,ALLTEK,,,,
3312,弘憶股,"472,395,663","66,259,360",6.66,52.56
,G.M.I,,,,
3315,宣昶,"374,698,117","21,609,859",16.65,30.73
,MAXTEK,,,,
3528,安馳科技,"396,006,814","13,019,252",30.18,20.78
,ANSTEK,,,,
3702,大聯大,"40,343,742,680","1,093,436,307",36.07,66.03
,WPG,,,,
5434,崇越,"13,518,948,534","179,400,893",70.06,108.92
,TOPCO,,,,
6145,勁永,"1,751,767,587","175,478,149",9.93,72.53
,PQI,,,,
6189,豐藝,"1,672,216,200","50,670,373",32.53,28.3
,Promate,,,,
6281,全國電,"692,990,887","11,753,112",58.97,11.85
,E-LIFE MALL,,,,
8070,長華電材,"8,883,036,557","77,623,929",106.53,114.07
,CHANG WAH,,,,
8112,至上,"31,822,592,654","1,561,108,425",17.71,508.66
,Supreme,,,,
30,資訊服務業類,,,,
,Information Service,,,,
2427,三商電,"715,869,732","100,908,122",6.64,53.88
,MDS,,,,
2453,凌群,"541,709,735","47,821,300",10.9,47.81
,SYSCOM,,,,
2468,華經,"165,508,187","15,242,583",10.64,21.79
,FIS,,,,
2471,資通,"355,504,554","24,598,634",13.87,52.06
,ARES,,,,
2480,敦陽科,"1,157,911,835","44,103,980",25.86,33.16
,Stark,,,,
3029,零壹,"3,386,719,600","190,818,008",17.36,157.35
,ZERO ONE,,,,
3130,一零四,"615,879,427","4,393,788",139.15,13.24
,104 CORPORATION,,,,
4994,傳奇,"5,509,520,472","79,689,013",60.53,71.97
,X-LEGEND,,,,
5203,訊連,"2,329,288,299","33,536,180",69.21,34.64
,CyberLink,,,,
6112,聚碩,"829,341,166","30,691,460",26.76,32.57
,SYSAGE,,,,
6183,關貿網路,"216,207,827","8,292,166",26.07,5.52
,TRADE-VAN,,,,
6214,精誠,"10,274,767,018","186,426,504",53.94,69.24
,SYSTEX,,,,
31,其他電子業類,,,,
,Other Electronic,,,,
2312,金寶,"13,325,950,681","1,160,670,113",11.31,79.66
,Kinpo Electronics,,,,
2317,鴻海,"673,953,821,551","8,276,962,249",81.29,51
,Hon Hai,,,,
2354,鴻準,"99,087,100,244","1,298,428,759",77.17,92.59
,FoxconnTechnology,,,,
2359,所羅門,"2,491,792,215","159,791,397",14.92,93.19
,Solomon,,,,
2360,致茂,"15,715,559,640","201,280,214",75.7,52.7
,Chroma,,,,
2373,震旦行,"1,092,795,776","20,829,329",52.98,6.17
,Aurora,,,,
2390,云辰,"6,127,881,391","311,020,020",18.98,144.46
,Everspring,,,,
2404,漢唐,"14,113,783,605","291,493,909",47.96,122.36
,UIS,,,,
2423,固緯,"444,036,743","23,749,771",18.4,16.69
,GW,,,,
2433,互盛電,"736,119,649","17,302,905",41.75,11.99
,ASC,,,,
2461,光群雷,"3,188,380,466","188,446,164",15.19,142.27
,K Laser,,,,
2464,盟立,"41,148,090,649","992,958,315",38.74,517.99
,Mirle,,,,
2474,可成,"403,190,196,705","1,693,251,782",239.25,219.79
,Catcher,,,,
2477,美隆電,"1,355,877,850","86,094,531",13.74,36.05
,Meiloon,,,,
2482,連宇,"1,307,688,439","90,725,750",13.36,146.16
,UIC,,,,
2488,漢平,"15,388,665,585","339,829,490",44.07,424.77
,Hanpin,,,,
2495,普安,"2,401,916,989","139,754,104",16.24,50.12
,Infortrend,,,,
2497,怡利電,"4,315,197,696","121,832,354",33.04,102.58
,E-LEAD,,,,
3018,同開,"1,204,632,106","68,225,560",16.82,130.14
,TUNG KAI,,,,
3030,德律,"4,844,936,854","109,725,483",43.09,46.45
,TRI,,,,
3305,昇貿科技,"2,447,162,908","85,332,258",25.66,70.24
,SHENMAO,,,,
3450,聯鈞,"78,305,543,971","560,477,947",133.27,564.78
,ELASER,,,,
3518,柏騰,"1,111,164,252","43,701,347",24.5,51.42
,PT TECH.,,,,
3617,碩天,"13,608,420,821","123,335,649",106.33,152.51
,CyberPower,,,,
3665,貿聯-KY,"81,097,858,107","459,295,269",171.71,488.33
,BHI,,,,
5225,東科-KY,"782,717,797","20,032,605",37.68,32.83
,KYET,,,,
6139,亞翔,"26,065,864,889","849,715,081",26.82,427.26
,L & K,,,,
6192,巨路,"1,738,902,648","36,290,165",47.16,30.59
,LUMAX,,,,
6196,帆宣,"6,609,450,646","239,317,503",26.74,144.98
,MIC,,,,
6201,亞弘電,"1,045,031,866","32,184,684",29.11,36.1
,YAHORNG,,,,
6215,和椿,"2,002,277,889","137,997,748",13.11,166.69
,Aurotek,,,,
6409,旭隼,"17,270,981,239","35,682,943",480.52,47.37
,VOLTRONIC,,,,
8021,尖點,"2,856,924,256","132,320,625",21.01,82.96
,Topoint,,,,
8201,無敵科技,"219,970,834","24,539,791",8.62,31.7
,BESTA,,,,
20,其他類,,,,
,Others,,,,
1262,綠悅-KY,"24,298,480,466","166,432,553",142.05,112.08
,Green Seal,,,,
1435,中福國際,"45,260,686","10,245,598",4.47,7.33
,C.F.CORP.,,,,
2062,橋椿金屬,"10,068,972,173","237,393,656",41.88,145.13
,SSM,,,,
2348,海悅,"15,575,598","631,353",24.48,0.74
,Hiyes,,,,
2514,龍邦國際,"3,670,015,377","207,549,511",17.78,37.51
,LONG BON,,,,
2904,匯僑,"378,326,277","14,433,550",26.32,20.91
,POC,,,,
3040,遠見,"598,914,627","19,099,135",30.62,30.31
,GV,,,,
4536,拓凱,"1,019,195,903","9,327,216",106,10.28
,TOPKEY,,,,
5871,中租-KY,"41,209,626,194","770,672,431",53.77,67.66
,Chailease,,,,
6184,大豐電,"1,172,117,379","30,366,792",38.46,21.13
,DAH FUNG CATV,,,,
6464,台數科,"1,530,265,103","12,187,834",126.98,9.8
,top MSO,,,,
6504,南六,"6,823,188,283","45,705,587",148.26,62.95
,NAN LIU,,,,
8033,雷虎,"707,526,117","78,774,355",8.72,61.19
,TT,,,,
8341,日友,"33,874,127,977","248,588,942",133.26,222.94
,SF,,,,
8404,百和興業-KY,"16,689,231,506","449,441,497",36.42,196.36
,PAIHO SHIH,,,,
8411,福貞-KY,"2,036,153,229","67,119,180",27.4,42.88
,KINGCAN,,,,
8422,可寧衛,"11,940,821,389","69,017,736",171.53,63.37
,Cleanaway,,,,
8427,基勝-KY,"1,551,418,459","23,684,813",63.06,22.71
,KEYSHEEN,,,,
8442,威宏-KY,"378,375,928","8,077,528",46.9,16.15
,WW,,,,
8463,潤泰精材,"409,637,516","21,085,165",19.1,14.05
,RTM,,,,
8464,億豐,"85,744,652,387","298,042,546",299.05,101.7
,Nien Made,,,,
8466,美?-KY,"2,515,078,120","19,681,953",125.73,29.79
,M.J.,,,,
8467,波力-KY,"614,851,687","10,455,874",49.98,20.05
,BONNY WORLDWIDE LIMITED,,,,
8473,山林水,"1,353,588,509","23,800,222",54.54,18
,FOREST WATER,,,,
8488,吉源-KY,"292,690,799","6,351,058",45.48,9.41
,JYPKG,,,,
9802,鈺齊-KY,"8,930,389,186","149,977,577",58.69,111.64
,Fulgent Sun,,,,
9902,台火開發,"266,034,463","27,412,576",9.52,27.98
,Tidehold,,,,
9904,寶成工業,"57,479,051,825","1,371,582,595",42.07,46.54
,Pou Chen,,,,
9905,大華金屬,"998,287,451","39,709,015",25.56,13
,GCM,,,,
9907,統一實業,"3,913,966,877","266,994,904",14.5,16.9
,Ton Yi,,,,
9910,豐泰企業,"55,178,184,436","378,326,991",145.41,59.97
,FT,,,,
9911,台灣櫻花,"13,778,387,371","447,281,055",27.71,166.46
,Taiwan Sakura,,,,
9914,美利達,"34,606,135,186","248,685,261",140.17,83.18
,MIC,,,,
9917,中保,"5,730,695,596","62,869,505",91.46,13.93
,Taiwan Secom,,,,
9919,康那香,"544,154,303","48,266,584",10.95,24.48
,KNH,,,,
9921,巨大機械,"26,091,190,587","129,081,929",204.77,34.41
,Giant Mfg.,,,,
9924,臺灣福興,"12,189,399,547","269,181,140",43.82,142.84
,Taiwan Fu Hsing,,,,
9925,新保,"2,521,657,592","63,539,357",39.91,16.54
,SKS,,,,
9927,泰銘,"1,781,421,497","54,775,838",31.01,26.19
,TMI,,,,
9929,秋雨創新,"213,403,144","16,756,175",12.09,17.47
,CHOICE,,,,
9930,中聯資源,"908,671,879","15,894,936",56.96,7.03
,CHC,,,,
9933,中鼎,"25,437,662,414","580,529,075",44.56,76.16
,CTCI Corp.,,,,
9934,成霖,"2,638,659,857","174,299,520",14.94,49.18
,Globo,,,,
9935,慶豐富,"585,249,345","55,853,161",10.23,46.93
,Ching Feng,,,,
9938,百和,"52,255,483,273","557,764,532",92.97,187.19
,Taiwan Paiho,,,,
9939,宏全,"13,735,670,808","277,388,995",48.98,94.18
,Hon Chuan,,,,
9940,信義,"2,085,796,378","72,170,510",28.45,11.41
,Sinyi Realty,,,,
9941,裕融,"4,018,230,056","54,555,133",73.28,20.26
,TAC,,,,
9942,茂順,"1,931,748,539","23,213,650",82.45,27.91
,MAO SHUN,,,,
9944,新麗,"720,589,056","31,666,165",22.18,29.04
,Shinih,,,,
9945,潤泰新,"44,627,104,321","1,134,336,625",38.5,81.4
,RUENTEX DEVELOP,,,,
9955,佳龍,"876,147,465","53,118,076",14.94,51.46
,SDTI,,,,
,全額交割股票,"26,458,467,492","5,751,121,736",-,-
,Stocks Requiring Full Delivery,,,,
1418,東華合纖,"31,378,096","6,164,022",5,4.67
,TONG-HWA,,,,
1516,川飛,"346,157,160","13,521,009",22.01,63.26
,FALCON,,,,
1529,樂士,"182,617,469","43,002,322",3.85,26.91
,LUXE,,,,
1613,台一,"152,472,168","49,099,648",2.96,24.56
,Tai-I,,,,
2014,中鴻,"13,124,714,498","1,574,851,261",6.76,109.7
,CHUNG HUNG,,,,
2025,千興,"156,416,869","65,130,415",2.22,20.17
,CSSSC,,,,
2028,威致,"43,849,750","21,682,256",2.04,7.97
,WEI CHIH,,,,
2321,東訊,"39,566,357","17,402,757",2.02,5.85
,Tecom,,,,
2337,旺宏,"6,828,432,488","1,819,633,101",3.89,50.31
,MXIC,,,,
2342,茂矽,"201,066,942","74,819,822",2.59,20.11
,MVI,,,,
2364,倫飛,"73,858,223","38,972,491",1.96,23.64
,Twinhead,,,,
2429,銘旺科,"20,320,882","1,369,423",13.27,3.73
,PWT,,,,
2475,華映,"1,251,650,460","1,149,350,498",0.96,17.72
,CPT,,,,
2496,卓越成功,"329,394,008","22,100,959",39.96,63.09
,SPC,,,,
3043,科風,"59,988,898","25,054,451",2.33,12.86
,PCM,,,,
3383,新世紀,"1,656,917,137","307,522,206",5.23,96.72
,GPI,,,,
3701,大眾控,"18,619,044","2,697,678",8.05,1.68
,FICG,,,,
5259,清惠,"233,968,658","61,039,854",3.34,90.73
,C.E.C,,,,
5906,台南-KY,"31,527,204","11,193,974",4.18,15.22
,TAINAN CAYMAN,,,,
6172,互億,"70,046,650","8,888,155",8.62,29.63
,Billionton,,,,
6225,天瀚,"19,631,424","5,728,444",3.29,11.34
,AIPTEK,,,,
6289,華上,"63,529,430","42,625,098",1.28,15.82
,AOC,,,,
6702,復興航空,"1,478,789,052","383,190,606",6.15,53.14
,TNA,,,,
9928,中國電視,"43,554,625","6,081,286",6.62,4.59
,CTV,,,,
