櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,,
"101年9月 Sep., 12",,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 220,082,180,630元",,,,,,"3. 櫃檯買賣月總成交筆數： 2,622,381筆",,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 5,948,460,931股",,,,,,4. 成交量週轉率： 9.18%（以上櫃股數計算）,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,
"代 號
 Code",股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading Value　　　　　　　（NTD）,"總  成  交  量
（ 股 ）　　　Total Trading Volume　　　　　（Share）","總 成 交 筆 數
（ 筆 ）　　
Total Transactions",       成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比      P/E 　　
Ratio",平均殖利率（%）　　Average Yield, 週轉率（%）　 　Turnover Rate, 淨值比（%）　　PBR,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,
1256,F-鮮活  ,656512072,8063781,6101,81.41,95,69.6,82.59,76.8,16.1,1.45,45.71,4.1,
1258,F-其祥  ,16825110,565130,326,29.77,31.05,27.35,29.57,27.85,9.88,7.89,1.66,1.56,
4205,恆義食品,22077980,626124,426,35.26,36,34.5,35.37,35.7,16.76,5.6,0.95,2.25,
4207,環泰企業,140315145,11194113,3023,12.53,13.15,12.2,12.53,12.55,13.21,2.07,8.39,1,
4712,南璋    ,91567887,2333502,1557,39.24,41.3,37.8,39.16,39.3,6.72,4.42,3.41,2.41,
4303,信立    ,72332574,8257390,2472,8.75,10.05,7.51,8.38,7.7,N/A,0,11.8,0.85,
4304,勝昱科技,6559717,763826,338,8.58,9.4,8.09,8.53,8.33,N/A,0,1.28,0.81,
4305,世坤塑膠,19129618,829823,503,23.05,23.95,21.75,22.87,22.2,12.07,4.95,1.51,1.61,
6508,惠光    ,171216389,5579670,2938,30.68,32.1,29.15,30.34,29.55,12.36,5.07,7.52,1.36
8354,冠郝企業,82434868,6473201,2166,12.73,13.6,11.6,12.4,11.6,2.72,6.89,11.71,0.61
9950,萬國通路,5805010,305151,200,19.02,19.8,18.2,18.98,19.75,15.43,6.02,0.69,1.3
4401,東隆興業,122573602,4815804,1674,25.45,26.5,24.55,25.35,25.05,10.27,8.78,4,1.59
4402,福大材料,4844762,640348,218,7.56,8,7.2,7.59,7.56,N/A,0,0.93,1.08
4406,新昕纖維,5889031,873539,331,6.74,7.35,6.21,6.5,6.96,N/A,7.18,1.68,0.59
4413,飛寶動能,53248,16731,19,3.18,3.76,2.56,3,3.28,N/A,0,0.04,16.4
4417,金洲製網,55638713,3143489,1367,17.69,18.55,17.05,17.57,17.8,11.13,5.05,4.42,1.06
4419,松懋工業,34324157,3234054,1561,10.61,11.85,8.9,9.8,9.68,N/A,0,8.23,1.28
4420,光明    ,5782556,305155,158,18.94,19.45,18.8,19.03,19,25.68,7.1,1.02,1.09
4429,聚紡    ,15111769,459542,306,32.88,34,32,32.92,32.85,15.5,9.74,1.34,1.09
1558,伸興工業,175668011,1760168,1598,99.8,101.5,98.3,99.68,99.3,7.89,8.05,3.41,2.3
1566,捷邦國際,200615220,5858639,3200,34.24,35.7,32,33.58,35.45,48.56,2.25,13.95,2.81
1570,力肯實業,8023917,1152599,443,6.96,7.35,6.58,6.93,6.94,N/A,0,2.24,0.97
1580,新麥企業,527219467,4287306,3104,122.97,129.5,114,121.9,125,12.07,6,10.03,4.79
1586,和勤    ,85047581,4201016,1545,20.24,21.65,19.25,20.11,19.8,56.57,2.52,9.01,0.91
1591,F-駿吉  ,31569091,928911,505,33.98,36.5,31.8,33.62,33.4,10.95,2.99,4.56,2.46
2233,宇隆    ,247146863,3634663,2590,67.99,70.9,65,67.65,65.6,13.33,6.09,9.7,2.52
3162,精確    ,34304358,3122476,719,10.98,11.45,10.2,10.89,11.1,N/A,1.44,5.52,1.03
3379,彬台    ,99275550,2041554,1668,48.62,50.5,46.5,48.59,46.55,7.1,8.59,6.21,2.41
4502,源恆工業,5197683,891443,323,5.83,6.2,5.25,5.9,5.86,N/A,0,1.51,0.69
4503,金雨企業,4826532,793473,249,6.08,6.81,5.3,6.06,6.6,N/A,0,2.16,1.02
4506,崇友實業,188533768,10687871,3399,17.63,18.6,16.7,17.58,17.4,11.37,5.74,5.43,1.06
4510,高鋒工業,13587699,1386806,737,9.79,9.97,9.66,9.79,9.8,17.19,8.16,1.6,0.74
4513,福裕事業,45305575,4070745,1580,11.12,11.35,10.9,11.11,10.9,8.2,0,5.29,0.96
4523,永彰機電,273538767,8214510,5051,33.29,35.35,30,33.35,34.7,33.05,2.01,12.84,1.19
4527,方土霖  ,47573741,2700188,980,17.61,18.35,16.9,17.6,17.95,7.84,6.07,4.74,1.29
4528,江興鍛壓,78455480,3837098,1708,20.44,21.15,19.9,20.29,19.95,7.5,7.51,5.48,1.16
4529,雷風    ,6062833,445822,238,13.59,13.95,13.3,13.72,13.4,N/A,0,0.85,1.22
4530,宏易精密,8960982,2646316,702,3.38,3.77,2.4,3.14,3.38,N/A,0,2.65,0.56
4533,協易機械,108989612,9539859,3165,11.42,11.85,11.05,11.36,11.15,8.71,7.71,6.65,0.77
4534,慶騰精密,1876185,233500,130,8.03,8.82,7.6,8.24,7.85,N/A,6.36,0.35,0.79
4535,至興精機,49807786,1171751,782,42.5,43.2,41.9,42.49,42.4,9.3,7.07,1.55,1.58
6122,擎邦國際,30260772,2227472,997,13.58,13.9,13.4,13.59,13.65,22.38,7.32,3.24,0.84
6603,富強鑫  ,124088960,7834701,3459,15.83,17.1,14.8,15.53,15.1,16.78,6.62,7,0.94
6609,瀧澤科技,41943242,2140202,970,19.59,20.05,19.25,19.54,19.35,6.6,7.75,3.01,0.92
8083,瑞穎    ,98706739,1556176,973,63.42,67.3,58.8,63.2,63.9,12.22,4.69,5.16,3.91
8255,朋程    ,226532807,3121199,2418,72.57,75.4,70.5,72.9,72.6,13.6,6.19,4.17,2.36
8996,高力    ,245681074,6742818,4143,36.43,38.4,32,35.45,35.2,17.6,4.26,9.65,1.81
9951,皇田工業,254400180,6278059,3404,40.52,42.5,36.4,40.76,41,9.56,6.09,8.38,2.88
2061,風青    ,28603145,944566,402,30.28,31.5,29,30.22,29,N/A,3.44,2.33,2.32
4609,唐鋒實業,182747412,10744148,5334,17,19,14.1,16,14.1,N/A,6.8,22.41,1.22
2035,唐榮公司,230838485,7293925,3664,31.64,34.9,27.1,30,31.85,35.39,0,2.08,1.47
2063,世鎧精密,17859648,747743,532,23.88,25.5,22.05,23.87,24,12.37,12.5,1.81,1.5
5009,榮剛材料,2430661239,86899781,32629,27.97,29.05,26.95,27.95,28.3,10.48,5.19,20.6,1.45
5011,久陽精密,181941165,6641383,214,27.39,30.2,26.8,28.02,26.9,6.58,0,20.36,2.07
5013,強新工業,60293150,5063924,1566,11.9,12.65,11.1,11.67,12.2,10.8,5.73,5.09,0.8
5014,建錩實業,17707916,2447608,844,7.23,7.76,6.85,7.18,7.66,N/A,3.91,1.46,0.61
5015,華祺工業,14576975,1105779,499,13.18,13.7,12.6,13.1,13.45,49.81,11.15,1.82,0.94
5016,松和工業,24512975,970432,388,25.25,26.25,23.75,24.93,24,9.16,10.41,1.96,1.21
8349,友信    ,17041859,615601,447,27.68,29.1,25.15,27.65,26.85,11.38,6.66,0.89,1.72
8930,青鋼金屬,15925971,1385694,401,11.49,12.05,10.4,11.3,11.9,62.63,8.15,2.43,0.93
9962,有益鋼鐵,21546587,1940708,691,11.1,11.85,10.15,10.96,11.35,N/A,7.04,2.15,1.1
5102,富強輪胎,47436665,2691395,819,17.62,19.05,16,16.86,16.85,17.37,7.12,4.2,1.22
2596,綠意開發,12517857,716205,424,17.47,18.2,16.55,17.42,17.35,13.45,5.76,1,1.23
3266,昇陽開發,286312360,14246380,5195,20.09,22.85,15.4,18.92,22.1,92.08,3.61,11.57,1.69
4113,聯上實業,230941133,10688236,4365,21.6,22.8,20.8,21.45,21.35,11.42,6.46,16.2,1.39
4416,三圓建設,634369977,4556576,3524,139.22,153,109.5,133.67,127,6.33,3.54,7.59,3.13
5213,亞昕    ,1044341547,40210654,12008,25.97,27.45,23.5,25.76,25.25,12.69,9.86,14.73,1.34
5324,士林開發,21190916,642437,550,32.98,34.6,31.6,32.75,31.8,5.52,12.57,1.01,1.71
5505,和旺建設,332654675,12221754,5063,27.21,29.65,24,27.16,25.6,N/A,5.03,9.41,1.41
5506,長鴻營造,44135473,5439072,1638,8.11,8.69,7.67,8.01,8,200,0,3.45,0.68
5508,永信建設,1925724631,35981688,14605,53.51,57.4,47.5,51.7,49.2,5.21,3.37,19.86,2.03
5511,德昌營造,456453437,14363940,5704,31.77,32.95,30,31.85,31.9,4.44,9.4,12.13,1.34
5512,力麒建設,2325877959,152213462,34719,15.28,16.15,13.9,15.01,14.7,10.14,6.8,23.92,0.82
5514,三豐建設,36804603,1683509,837,21.86,23.5,20.9,21.68,20.95,9.31,8.11,1.26,1.34
5516,雙喜    ,20718749,1391267,766,14.89,15.6,14.2,14.88,14.85,4.07,3.36,3.63,0.95
5519,隆大營建,568216746,16322957,8157,34.81,40.8,29.05,34.25,29.3,6.96,16.1,13.6,1.6
5520,力泰建設,2838963,130060,111,21.82,22.7,21.4,21.79,21.8,13.63,6.19,0.18,0.86
5521,工信    ,506167534,55517641,10874,9.11,9.84,8.1,9,9.5,13.01,5.26,15.98,0.79
5523,宏都建設,16554014,1851605,662,8.94,9.25,8.3,8.84,9.05,N/A,0,1.05,1.02
5529,志嘉建設,21827815,1242094,540,17.57,18.6,16.45,17.71,18.6,N/A,5.37,2.33,1.98
6177,達麗建設,123664874,4189918,1565,29.51,30.1,27.4,29.24,28.4,11.74,5.28,3.32,1.81
6212,理銘科技,9730649,858987,90,11.32,11.7,11.1,11.43,11.5,30.26,0,0.84,1.23
6219,富旺    ,25196551,1652457,1081,15.24,16.3,13.8,15.01,15,N/A,0,1.06,1.71
6264,德士通  ,104845663,9081095,3324,11.54,12.85,9.11,11.34,11.1,N/A,0,6.6,1.5
9946,三發地產,501888916,28470776,8485,17.62,18.4,16.45,17.47,17.95,8.93,0,14.24,1.23
2636,台驊國際,69378985,3433890,1748,20.2,21.7,17.3,19.93,18.5,17.29,10.59,4.73,0.99
5601,台聯貨櫃,10910501,554513,464,19.67,20.5,18.4,19.41,18.9,35.66,1.37,0.77,0.95
5603,陸海交通,76922448,6139484,1671,12.52,13.8,10.35,12.5,12.25,N/A,5.14,9.76,0.91
5604,中連貨運,47672930,1849984,489,25.76,26.85,25.2,25.8,26.45,21.86,5.29,1.7,1.11
5609,中菲行  ,183499580,8006312,3712,22.91,23.9,21.35,22.84,21.4,20.58,4.76,5.93,1.64
1259,安心    ,73251889,641608,717,114.16,124,110,114.12,113,26.22,2.65,1.98,2.24
2718,桃園店  ,3300325,70273,52,46.97,49.5,43.15,46.68,47.85,34.93,3.13,0.31,1.93
2719,燦星旅  ,66013140,2662708,1872,24.79,27.1,22.6,24.26,25.2,52.5,2.57,7.34,1.8
2724,F-富驛  ,329165998,4042798,1690,81.42,88,74,81.95,80.3,47.8,0.9,12.78,2.91
2729,瓦城    ,1586367563,6431271,5976,246.66,277,223,236.85,228.5,23.36,3.5,27.64,10.46
5701,劍湖山  ,119110230,22564822,5675,5.27,5.61,5.01,5.2,5.32,N/A,0,5.43,0.8
5703,亞都麗緻,84858059,3113394,1411,27.25,29.25,20.7,22.8,27.85,40.36,0.89,4.43,2.3
5704,老爺知  ,2091084,100576,88,20.79,22.1,19.7,20.86,21,24.14,3.33,0.26,1.67
5820,日盛金控,365110423,43503115,8569,8.39,8.94,8,8.32,8.39,N/A,8.82,1.6,0.74
6008,凱基證券,289018976,21380589,5351,13.51,13.85,13.15,13.42,13.55,36.62,2.95,0.65,0.93
6015,宏遠證券,278522604,38173316,5322,7.29,7.69,6.94,7.27,7.2,N/A,0,8.36,0.87
6016,康和證券,165065417,24114600,5049,6.84,7.28,6.23,6.7,6.83,N/A,2.19,3.49,0.61
6020,大展證券,6781543,488045,290,13.89,14.6,12.7,13.68,14,N/A,4.57,0.21,1
6021,大慶證券,87788620,7734748,2547,11.34,12.2,10.15,10.91,11,N/A,12.72,2.52,0.81
6022,大眾證  ,135124025,15382634,3754,8.78,9.48,8.05,8.52,8.55,N/A,3.97,4.07,0.72
6023,元大期貨,30677134,925447,534,33.14,33.95,32.9,33.17,33.1,13.85,7.25,0.4,1.31
6024,群益期  ,43014124,1702349,822,25.26,25.7,24.75,25.29,25.35,10.39,9.07,1.85,1.33
2916,滿心企業,24311381,1376089,578,17.66,18.1,17.35,17.72,17.5,17.16,8.57,2.52,1.08
2924,F-東凌  ,21609140,357400,240,60.46,61.8,59.9,60.72,60.5,16.22,4.62,1.18,2.99
5902,德記洋行,35311292,2562473,909,13.78,14.3,13.15,13.73,13.6,N/A,0,2.71,2.25
5903,全家    ,426910514,2962064,2174,144.12,148,140,144.37,146.5,35.64,2.45,1.33,8.28
5904,寶雅國際,239059479,3698185,3336,64.64,69,61.9,64.29,64.9,13.69,5.2,4.04,3.58
5905,南仁湖  ,482409502,38844341,9161,12.41,13.05,11.35,11.99,13.05,N/A,0,18.37,1.09
6195,詩肯    ,125201225,2514728,1840,49.78,51.7,47.9,49.64,48.8,8.36,10.24,6.31,3.07
8941,關中    ,3309351,707648,229,4.67,6.3,3.51,5.26,4.31,N/A,0,0.54,1.63
9960,邁達康  ,10395209,571450,320,18.19,18.65,17.7,18.14,18,11.25,7.77,1.7,1.33
1584,精剛精密,128433613,7169064,2797,17.91,18.95,17.2,17.96,17.25,52.27,2.89,8.59,0.92
2221,大甲    ,46095535,2434369,1480,18.93,19.95,17.1,18.68,17.35,13.14,7.49,5.74,1.34
3284,太普高  ,100743122,8229155,2054,12.24,12.65,11.9,12.19,12.4,33.51,8.87,16.35,0.94
4430,耀億    ,465780011,11803888,6227,39.45,41.25,36.1,38.87,37,17.45,3.51,23.58,1.26
5304,鼎創達  ,5335354,1092176,747,4.88,5.31,4.68,4.92,4.89,10.63,0,0.59,0.91
5312,寶島科  ,377498623,4725346,3210,79.88,82.5,77.6,79.6,78,17.57,3.33,7.87,3.91
5530,龍巖    ,2243030755,22408657,13404,100.09,106.5,95,97.94,101,18.46,2.97,5.62,5.54
6186,新潤興業,9383644,573643,240,16.35,16.7,16,16.47,16.7,128.46,0,1,1.44
6294,智基科技,5778556,123095,100,46.94,49.9,45.25,47,48,16.44,0,0.8,5.1
6803,崑鼎投控,108638957,780850,595,139.12,142,136,139.1,140,15.44,5.88,1.3,3.33
8390,金益鼎  ,213345396,6454509,3448,33.05,34.9,31.6,32.68,33.45,15.34,6.42,8.87,1.51
8401,白紗科技,49493316,2815196,1610,17.58,18.45,16.55,17.27,17.05,8.16,7.56,6.32,1.04
8418,F-必勝  ,149266501,4408411,2098,33.85,35.8,32,33.85,35.1,23.56,8.54,7.23,1.09
8423,F-保綠  ,8534890,260546,159,32.75,34.4,31.5,32.75,32.9,25.7,1.61,1.54,2.12
8426,F-紅木  ,29882835,684552,427,43.65,45.1,41.5,43.09,42.2,11.25,8.29,1.63,2.74
8705,東隆五金,8407145,209034,218,40.21,40.8,39.9,40.25,40.25,16.63,4.47,0.26,2.73
8905,裕國    ,156296109,7759838,2870,20.14,21.5,17.9,20.12,20.9,26.13,2.87,6.5,1.48
8906,花王企業,5054913,591355,199,8.54,9.46,8.27,8.72,8.56,N/A,0,1.15,1.01
8913,華夏資融,94616434,6708137,2136,14.1,15,13.1,14.02,14.15,9.9,2.82,13.5,0.94
8916,光隆    ,48239884,2262789,1112,21.31,22.9,19.9,21.06,22,8.66,4.54,2.53,1.06
8921,沈氏印刷,1363699,83177,43,16.39,16.65,15.45,16.42,16.5,14.47,4.84,0.18,0.96
8923,時報出版,843270,51483,76,16.37,17.1,15.5,16.53,16.2,16.04,6.17,0.17,1.16
8924,大田精密,34379873,1793178,971,19.17,20.5,18.65,19.24,18.85,23.86,3.18,1.48,1.11
8925,偉盟工業,838661488,54697988,6542,15.33,15.65,15.1,15.34,15.6,N/A,1.28,19.11,1.26
8928,鉅明    ,38520243,5480223,1373,7.02,8.42,6.6,7,6.84,N/A,0,8.62,0.87
8929,富堡工業,27685415,847656,628,32.66,33.9,31.05,32.55,31.3,9.21,5.75,3.1,1.55
8932,宏大    ,8688225,1111859,276,7.81,8.3,7.2,7.84,8,38.1,0,2.28,0.91
8933,愛地雅  ,138574151,12408231,4116,11.16,11.7,10.55,11.12,10.9,11.72,4.58,9.18,0.78
8934,衡平    ,803394,19878,27,40.41,41.3,37.7,40.1,41.3,9.1,3.8,0.33,2.27
8935,邦泰    ,34752626,7496206,1989,4.63,4.83,4.3,4.55,4.83,N/A,0,3.71,0.65
8936,國統國際,226555466,10594872,6491,21.38,22.3,20,21.36,20,19.23,19.95,6.1,0.78
8937,合騏    ,13949055,1346653,576,10.35,11.4,9.3,10.17,10.45,N/A,0,1.86,0.98
8938,明安國際,539801626,12109435,7124,44.57,46.85,42,44.35,44.75,16.82,2.45,9.01,1.63
8942,森鉅科技,1110967920,19575666,9901,56.75,59.4,53.7,56.28,54,11.95,3.79,13.53,2.21
9949,琉園    ,13728946,674269,521,20.36,21.45,19.4,20.31,19.4,20.86,5.05,1.38,1.17
1742,台蠟    ,59634958,3809457,1960,15.65,16.95,14.1,15.48,15.8,N/A,18.98,5.89,1.14
1787,福盈科技,104282819,8059194,3025,12.93,13.65,11.95,12.82,12.9,28.67,3.41,11.55,0.87
4702,中美聯合,117143731,5508650,2412,21.26,24.7,17.7,19.92,24.7,N/A,0,7.21,3.35
4703,揚華科技,236063401,16026487,5993,14.72,16.1,12.5,14.31,14.7,8.5,0,23.43,1.94
4706,大恭化學,27962111,1841363,613,15.18,16.05,14,14.59,15.5,12.7,6.45,2.33,0.96
4707,磐亞    ,65013626,7339886,2493,8.85,9.48,8.23,8.87,8.96,47.16,0,3.26,0.52
4711,永純    ,5670735,345715,202,16.4,16.8,16.25,16.43,16.35,36.33,6.11,0.57,0.89
4714,永捷    ,17989017,1411182,517,12.74,13.25,12.5,12.77,12.8,17.78,3.9,3.32,0.88
4716,大立    ,261703406,11958372,5813,21.88,23.05,20.15,21.51,20.7,18.65,4.97,18.53,1.56
4720,德淵企業,49145273,3338199,1521,14.72,15.2,14.3,14.65,14.9,13.42,5.03,4.56,1.1
4721,美琪瑪  ,54495471,2170683,1342,25.1,26.45,23.4,24.82,23.6,17.61,6.77,2.89,1.79
4739,康普    ,10996585,527282,339,20.85,21.9,20,20.8,20,19.23,6,1.08,1.06
6506,雙邦實業,8760754,707838,339,12.37,12.8,11.8,12.35,12.35,53.7,4.85,1.1,0.99
6509,聚和國際,236310632,17111021,6317,13.81,14.6,13,13.67,14.05,22.3,2.13,10,0.87
1565,精華光學,1247955056,3429184,3066,363.92,382.5,350.5,364.37,377,17.64,4.11,6.8,7.39
1593,祺驊    ,83581600,2883599,1735,28.98,30.5,27.85,28.69,28.8,15.65,6.25,11.72,1.15
1752,南光    ,570966162,15780189,8707,36.18,38,34,35.97,36.6,50.14,0.54,25.05,2.75
1777,生泰合成,28319603,615412,529,46.01,48.45,44.1,45.17,48.2,22.01,3.11,2.47,2.34
1781,合世生醫,32864658,1165326,598,28.2,29.2,26.9,28.09,28.6,81.71,0,2.77,2.9
1784,訊聯    ,412084441,8868442,5737,46.46,48.65,44.1,45.49,47,65.28,0,17.66,2.08
1788,杏昌生技,178291630,2375617,1932,75.05,77.6,72,74.33,75.8,18.49,4.61,6.79,2.09
1795,美時化學,145000699,5633545,2867,25.73,27.15,22.7,23.82,26.5,N/A,1.13,12.64,2.5
1799,紅電醫  ,20907057,2150400,942,9.72,10.2,8.7,9.18,9.86,N/A,0,6.76,1.22
1813,寶利徠  ,103097403,2618005,1633,39.38,40.85,37.85,39.17,39.6,16.03,3.03,6.37,2.37
3118,進階    ,101296425,3182248,2248,31.83,33.5,30.4,31.17,32.55,20.34,6.14,9.81,2.32
3176,基亞    ,2989486869,36040284,22251,82.94,103,65.3,79.37,103,N/A,0,28.01,8.23
3205,佰研生化,6196131,362145,252,17.1,18.15,15,16.28,18.1,N/A,0,1.47,1.73
3218,大學光學,322282323,13766084,6673,23.41,24.4,22.2,23.04,24,N/A,1.37,20.68,1.47
4102,永日化工,272453194,7239756,4739,37.63,39.65,34.8,36.18,38.15,37.77,4.71,17.09,2.18
4103,百略    ,64013898,1283881,1027,49.85,51.5,48.25,49.68,50.9,12.09,5.89,1.05,2.41
4105,東洋藥品,6238263893,54843100,32693,113.74,122,106,111.97,119.5,35.15,2.25,25.63,6.49
4107,邦特生技,310146710,9575131,5479,32.39,33.8,31.15,32.12,33.1,18.09,4.53,12.23,2.17
4109,加捷    ,88884332,5015350,2578,17.72,18.5,16.7,17.7,17.55,41.79,4.55,9.15,1.33
4111,濟生    ,531848730,17658058,9632,30.11,31.15,29.1,29.83,30.1,26.4,1.16,35.19,1.8
4114,健喬信元,167015268,5569553,3111,29.98,31.5,28.5,29.6,31,60.78,1.87,6.16,2.3
4120,友華生技,139142620,3317166,2241,41.94,43.7,40.5,41.65,43.15,23.97,2.78,3.82,1.67
4121,優盛醫學,101246202,8100364,3480,12.49,13.9,11,11.55,13.55,96.79,5.9,11.05,0.9
4123,晟德    ,356115226,9581961,5594,37.16,39.9,32.2,34.42,39.9,N/A,3.75,8.29,2.3
4126,太平洋醫,399034356,4690313,3687,85.07,87.5,82.6,84.66,87.3,17.85,4.58,7.1,3.54
4127,天良    ,643871013,27451876,14154,23.45,25.7,21.1,23.18,24.6,19.52,0,59.99,1.5
4128,中天生技,1539646149,43990208,21868,34.99,37,33.2,34.56,36.1,N/A,5.54,13.49,1.95
4129,聯合骨科,348417005,8246450,5376,42.25,43.8,40.55,41.98,42.95,33.04,2.32,17.79,3.11
4130,健亞    ,1154481751,35328187,18965,32.67,36.9,28,30.39,36.4,77.45,0,36.44,3.59
4131,晶宇生技,30991249,2307326,1286,13.43,14.85,12.2,12.71,13.8,N/A,0,4.78,2.52
4138,曜亞國際,474127400,4273111,3206,110.95,118,103.5,109.32,105.5,16.03,4.73,16.12,2.99
4139,F-馬光  ,22056281,281408,177,78.37,83,73.7,78.48,80,54.05,1.9,1.25,2.96
4154,F-康樂  ,230700379,5532066,3631,41.7,46.8,38,41.11,39.2,12.48,4.03,25.38,2.58
4160,創源    ,1156822663,24849149,14414,46.55,50.5,40.3,46.52,48.55,57.12,0.72,109.14,3.1
