公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
,,100,100,與上月比較增減%,99,與去年同月比較增減%,100,99,與去年同期比較增減%,100.03 ,99.03 ,與去年同期比較增減%
1101,台泥,2085036,1411427,47.73 ,1935701,7.71 ,5834409,5517415,5.75 ,36.00 ,29.95 ,20.20 
1102,亞泥,903106,657640,37.33 ,842170,7.24 ,2431250,2339250,3.93 ,33.60 ,31.00 ,8.39 
1103,嘉泥,165224,93848,76.05 ,169191,-2.34 ,445145,466227,-4.52 ,17.20 ,15.65 ,9.90 
1104,環球水泥,318716,194335,64.00 ,284688,11.95 ,839539,729602,15.07 ,18.95 ,16.25 ,16.62 
1108,幸福水泥,282921,164703,71.78 ,247121,14.49 ,738237,663348,11.29 ,7.53 ,8.13 ,-7.38 
1109,信大水泥,116997,74300,57.47 ,114602,2.09 ,313034,304809,2.70 ,10.30 ,10.15 ,1.48 
1110,東泥,137196,88192,55.57 ,129671,5.80 ,352847,341971,3.18 ,14.40 ,11.45 ,25.76 
1201,味全公司,1095331,896623,22.16 ,1034701,5.86 ,3101971,2922260,6.15 ,32.85 ,37.05 ,-11.34 
1203,味王公司,184092,149486,23.15 ,145379,26.63 ,521068,476455,9.36 ,22.55 ,26.60 ,-15.23 
1210,大成長城,2027686,1637680,23.81 ,1783707,13.68 ,5712757,5221024,9.42 ,31.15 ,32.65 ,-4.59 
1213,大飲,38449,50387,-23.69 ,43309,-11.22 ,151731,167646,-9.49 ,27.20 ,11.80 ,130.51 
1215,卜蜂企業,1266010,952927,32.85 ,1130915,11.95 ,3554378,3290206,8.03 ,18.65 ,14.50 ,28.62 
1216,統一,4086523,3440539,18.78 ,3732515,9.48 ,12311216,10791722,14.08 ,39.90 ,36.15 ,10.37 
1217,愛之味,267008,164641,62.18 ,232816,14.69 ,755140,964840,-21.73 ,12.65 ,12.90 ,-1.94 
1218,泰山企業,640575,506703,26.42 ,580946,10.26 ,1770438,1636205,8.20 ,17.15 ,12.80 ,33.98 
1219,福壽實業,838672,673246,24.57 ,725011,15.68 ,2295241,2095276,9.54 ,14.80 ,12.60 ,17.46 
1220,台榮,295919,169368,74.72 ,197694,49.69 ,682237,509804,33.82 ,13.70 ,10.25 ,33.66 
1225,福懋油,793746,624783,27.04 ,690140,15.01 ,2259338,1975040,14.39 ,14.60 ,15.60 ,-6.41 
1227,佳格,1018562,803764,26.72 ,853157,19.39 ,3297159,2896165,13.85 ,80.50 ,58.00 ,38.79 
1229,聯華實業,307234,282608,8.71 ,284114,8.14 ,954559,781409,22.16 ,20.50 ,15.45 ,32.69 
1231,聯華食品,373847,344734,8.45 ,284898,31.22 ,1339596,1137677,17.75 ,25.40 ,14.30 ,77.62 
1232,大統益,1527905,1068252,43.03 ,1235711,23.65 ,4086577,3583239,14.05 ,52.00 ,41.00 ,26.83 
1233,天仁,146267,149401,-2.10 ,136954,6.80 ,529452,490110,8.03 ,53.70 ,44.00 ,22.05 
1234,黑松,448924,382187,17.46 ,324473,38.35 ,1415632,973865,45.36 ,23.25 ,26.50 ,-12.26 
1235,興泰,28456,28251,0.73 ,30656,-7.18 ,84385,97180,-13.17 ,27.20 ,33.30 ,-18.32 
1236,宏亞食品,148386,104736,41.68 ,127358,16.51 ,673559,621917,8.30 ,23.10 ,22.20 ,4.05 
1301,台塑,20088252,14625606,37.35 ,16925878,18.68 ,52131730,46215179,12.80 ,104.50 ,70.00 ,49.29 
1303,南亞塑膠,21136002,18045714,17.12 ,18522589,14.11 ,58588806,51364328,14.07 ,85.90 ,64.80 ,32.56 
1304,台聚,1396788,926744,50.72 ,1053255,32.62 ,3492965,2899709,20.46 ,40.10 ,21.15 ,89.60 
1305,華夏,1013636,668122,51.71 ,785211,29.09 ,2394761,2069808,15.70 ,13.25 ,13.05 ,1.53 
1307,三芳化工,722164,379036,90.53 ,628825,14.84 ,1724896,1381109,24.89 ,34.90 ,36.20 ,-3.59 
1308,亞聚,653624,626633,4.31 ,596327,9.61 ,1863277,1483877,25.57 ,50.70 ,29.05 ,74.53 
1309,台達化工,1041574,784060,32.84 ,948156,9.85 ,2865548,2361563,21.34 ,17.05 ,13.15 ,29.66 
1310,台苯,1226593,1013631,21.01 ,1244610,-1.45 ,3421525,3159122,8.31 ,13.70 ,17.50 ,-21.71 
1312,國喬石化,1783491,1549879,15.07 ,1527358,16.77 ,4949772,4118754,20.18 ,17.85 ,15.55 ,14.79 
1313,聯成,808014,527425,53.20 ,813973,-0.73 ,1989510,2000292,-0.54 ,21.95 ,17.80 ,23.31 
1314,中石化,3610128,3028445,19.21 ,3461781,4.29 ,9947997,9254584,7.49 ,37.40 ,13.75 ,172.00 
1315,達新工業,185475,125309,48.01 ,161367,14.94 ,535400,471753,13.49 ,27.40 ,23.45 ,16.84 
1316,上曜,19266,10570,82.27 ,25742,-25.16 ,38149,50668,-24.71 ,23.90 ,10.70 ,123.36 
1319,東陽,1209168,903875,33.78 ,907322,33.27 ,3167160,2260749,40.09 ,41.30 ,58.90 ,-29.88 
1321,大洋,492155,349446,40.84 ,491121,0.21 ,1300858,1216364,6.95 ,20.00 ,24.40 ,-18.03 
1323,永裕,157596,91382,72.46 ,141263,11.56 ,390832,372162,5.02 ,23.90 ,18.60 ,28.49 
1324,地球工業,135350,120137,12.66 ,111994,20.85 ,376208,322401,16.69 ,17.15 ,22.40 ,-23.44 
1325,恒大,108629,75288,44.28 ,93835,15.77 ,297136,263945,12.57 ,25.80 ,24.30 ,6.17 
1326,台化,28368283,27187369,4.34 ,25548288,11.04 ,81654847,70990234,15.02 ,112.50 ,74.30 ,51.41 
1402,遠東新,6025435,4561804,32.08 ,4763950,26.48 ,15721005,12052829,30.43 ,46.55 ,34.90 ,33.38 
1409,新纖,2733905,1998836,36.77 ,2264545,20.73 ,7016987,6024331,16.48 ,13.25 ,11.70 ,13.25 
1410,南染,34054,17754,91.81 ,22503,51.33 ,78316,56286,39.14 ,17.25 ,16.20 ,6.48 
1413,宏洲化工,487658,323214,50.88 ,372134,31.04 ,1253378,958974,30.70 ,8.94 ,5.77 ,54.94 
1414,東和,109103,83960,29.95 ,474609,-77.01 ,304216,1124577,-72.95 ,16.85 ,5.15 ,227.18 
1416,廣豐,7964,8780,-9.29 ,15285,-47.90 ,29715,69241,-57.08 ,12.05 ,10.20 ,18.14 
1417,嘉裕,89225,89823,-0.67 ,87889,1.52 ,318779,316914,0.59 ,9.98 ,8.61 ,15.91 
1418,東華,421880,349335,20.77 ,386262,9.22 ,877436,906717,-3.23 ,12.05 ,13.45 ,-10.41 
1419,新紡,72310,48097,50.34 ,45779,57.95 ,183511,156125,17.54 ,39.80 ,39.30 ,1.27 
1423,利華羊毛,158686,96667,64.16 ,93743,69.28 ,384597,211235,82.07 ,8.12 ,8.00 ,1.50 
1432,大魯閣,1108,3581,-69.06 ,2609,-57.53 ,5340,3046,75.31 ,14.80 ,9.31 ,58.97 
1434,福懋興業,3356874,2698348,24.40 ,2755116,21.84 ,8972188,7358405,21.93 ,29.15 ,25.30 ,15.22 
1435,中福,1863,1807,3.10 ,1798,3.62 ,5614,7255,-22.62 ,6.20 ,4.48 ,38.39 
1436,福益,737,740,-0.41 ,816,-9.68 ,2240,2570,-12.84 ,9.19 ,8.49 ,8.24 
1437,勤益,128069,93064,37.61 ,153541,-16.59 ,338872,416610,-18.66 ,20.15 ,21.50 ,-6.28 
1438,裕豐,0,23371,-100.00 ,7636,-100.00 ,23371,19568,19.43 ,2.50 ,1.86 ,34.41 
1439,中和羊毛,55769,21276,162.12 ,39661,40.61 ,121274,135648,-10.60 ,37.65 ,40.00 ,-5.88 
1440,南紡,1744850,1274069,36.95 ,1393236,25.24 ,4915070,3404081,44.39 ,19.45 ,12.80 ,51.95 
1441,大東紡織,203567,138713,46.75 ,136204,49.46 ,526259,348996,50.79 ,8.94 ,8.28 ,7.97 
1442,名軒,169939,150135,13.19 ,253654,-33.00 ,722874,548691,31.75 ,22.70 ,19.15 ,18.54 
1443,立益紡織,170273,90587,87.97 ,105336,61.65 ,329950,295127,11.80 ,3.46 ,3.09 ,11.97 
1444,力麗,1514829,836337,81.13 ,883358,71.49 ,3608882,2214025,63.00 ,15.80 ,10.25 ,54.15 
1445,大宇紡織,208662,132961,56.93 ,178807,16.70 ,550954,472088,16.71 ,8.99 ,8.30 ,8.31 
1446,宏和,68170,55329,23.21 ,66763,2.11 ,196808,213815,-7.95 ,19.20 ,13.80 ,39.13 
1447,力鵬,2958764,1473527,100.79 ,2589575,14.26 ,6464286,6172827,4.72 ,14.85 ,15.40 ,-3.57 
1449,佳和實業,201388,146562,37.41 ,197344,2.05 ,528894,441090,19.91 ,3.15 ,3.09 ,1.94 
1451,年興紡織,991353,702258,41.17 ,751314,31.95 ,2560439,1899372,34.80 ,23.10 ,18.50 ,24.86 
1452,宏益,204219,212188,-3.76 ,191291,6.76 ,645450,481257,34.12 ,16.00 ,9.94 ,60.97 
1453,大將,43472,33585,29.44 ,18520,134.73 ,109007,47797,128.06 ,10.10 ,9.16 ,10.26 
1454,台富,290355,198739,46.10 ,203828,42.45 ,704645,547586,28.68 ,8.65 ,7.25 ,19.31 
1455,集盛,1901543,1593744,19.31 ,1580113,20.34 ,5048107,4059620,24.35 ,20.10 ,13.65 ,47.25 
1456,怡華,220635,180704,22.10 ,181686,21.44 ,594232,467752,27.04 ,2.30 ,1.54 ,49.35 
1457,宜進,704200,474761,48.33 ,384355,83.22 ,1659467,965818,71.82 ,12.00 ,8.20 ,46.34 
1459,聯發紡織,340508,303693,12.12 ,278611,22.22 ,954931,722345,32.20 ,17.60 ,9.47 ,85.85 
1460,宏遠,542735,379995,42.83 ,308029,76.20 ,1350036,888200,52.00 ,7.90 ,5.88 ,34.35 
1463,強盛染整,59355,35893,65.37 ,54056,9.80 ,145430,114408,27.12 ,11.00 ,9.51 ,15.67 
1464,得力實業,164273,107200,53.24 ,144240,13.89 ,395154,322482,22.54 ,10.90 ,7.01 ,55.49 
1465,偉全實業,150800,74978,101.13 ,121399,24.22 ,355928,324388,9.72 ,17.30 ,11.55 ,49.78 
1466,聚隆,612654,489004,25.29 ,468065,30.89 ,1698098,1138611,49.14 ,40.35 ,7.82 ,415.98 
1467,南緯實業,258261,242715,6.41 ,300107,-13.94 ,716981,893581,-19.76 ,10.45 ,11.60 ,-9.91 
1468,昶和纖維,95638,40621,135.44 ,42701,123.97 ,186439,159822,16.65 ,13.30 ,11.70 ,13.68 
1469,理隆纖維,88446,62662,41.15 ,63439,39.42 ,220165,116693,88.67 ,11.40 ,10.80 ,5.56 
1470,大統染,82875,54897,50.96 ,82613,0.32 ,216379,186768,15.85 ,12.15 ,9.15 ,32.79 
1471,首利,705189,364099,93.68 ,732456,-3.72 ,1587605,1768603,-10.23 ,17.00 ,34.10 ,-50.15 
1472,三洋纖,132668,109096,21.61 ,84479,57.04 ,363113,181512,100.05 ,6.32 ,5.06 ,24.90 
1473,台南企業,641378,650335,-1.38 ,598589,7.15 ,2013647,1979347,1.73 ,39.60 ,32.85 ,20.55 
1474,弘裕,414474,243516,70.20 ,311498,33.06 ,972399,700703,38.77 ,10.20 ,8.15 ,25.15 
1475,本盟光電,71679,57810,23.99 ,55968,28.07 ,171476,97200,76.42 ,10.60 ,11.70 ,-9.40 
1476,儒鴻,955013,536172,78.12 ,721011,32.45 ,2173139,1681332,29.25 ,38.30 ,20.30 ,88.67 
1477,聚陽實業,1186857,795409,49.21 ,1151484,3.07 ,3457942,3306555,4.58 ,68.70 ,71.90 ,-4.45 
1503,士電,1400921,1018665,37.53 ,1265849,10.67 ,3867918,3674443,5.27 ,36.50 ,38.55 ,-5.32 
1504,東元電機,2094959,1637567,27.93 ,1930401,8.52 ,5894844,5287141,11.49 ,20.50 ,13.95 ,46.95 
1506,正道,87617,68584,27.75 ,71966,21.75 ,233536,188697,23.76 ,26.75 ,16.30 ,64.11 
1507,永大機電,326665,300239,8.80 ,309084,5.69 ,930144,830723,11.97 ,47.70 ,26.30 ,81.37 
1512,瑞利,264787,168504,57.14 ,243101,8.92 ,654829,598152,9.48 ,8.62 ,9.67 ,-10.86 
1513,中興電,567830,547550,3.70 ,350030,62.22 ,1663910,1415967,17.51 ,18.15 ,18.55 ,-2.16 
1514,亞力電機,264811,202477,30.79 ,254859,3.90 ,672748,523858,28.42 ,12.20 ,14.25 ,-14.39 
1515,力山,206847,105776,95.55 ,330566,-37.43 ,514787,815115,-36.84 ,8.05 ,10.55 ,-23.70 
1516,川飛,0,0,NA,27500,-100.00 ,0,86286,-100.00 ,2.66 ,15.45 ,-82.78 
1517,利奇機械,154672,131695,17.45 ,194473,-20.47 ,490719,548724,-10.57 ,14.80 ,11.45 ,29.26 
1519,華城電機,552027,201832,173.51 ,562317,-1.83 ,986181,1035294,-4.74 ,25.85 ,27.60 ,-6.34 
1521,大億,366609,352381,4.04 ,335118,9.40 ,1097374,1008284,8.84 ,67.10 ,48.35 ,38.78 
1522,堤維西,761634,529969,43.71 ,744551,2.29 ,2000210,1924185,3.95 ,17.50 ,25.80 ,-32.17 
1524,耿鼎公司,290222,209360,38.62 ,336704,-13.81 ,791833,843480,-6.12 ,9.25 ,13.40 ,-30.97 
1525,江申工業,140963,103523,36.17 ,100273,40.58 ,351431,240248,46.28 ,52.50 ,48.70 ,7.80 
1526,日馳,59876,34400,74.06 ,58898,1.66 ,137711,134860,2.11 ,7.05 ,6.47 ,8.96 
1527,鑽全,254138,151415,67.84 ,246451,3.12 ,681691,644654,5.75 ,24.95 ,30.95 ,-19.39 
1528,恩德,263264,159450,65.11 ,245135,7.40 ,600520,572201,4.95 ,15.40 ,12.40 ,24.19 
1529,樂士,15452,7342,110.46 ,2537,509.07 ,28011,33395,-16.12 ,4.44 ,5.52 ,-19.57 
1530,亞崴機電,205724,123964,65.95 ,224477,-8.35 ,497219,514341,-3.33 ,34.70 ,37.30 ,-6.97 
1531,高林股,426946,257139,66.04 ,335524,27.25 ,997100,799511,24.71 ,33.70 ,22.70 ,48.46 
1532,勤美,409674,356211,15.01 ,360162,13.75 ,1135286,974262,16.53 ,30.00 ,45.40 ,-33.92 
1533,車王電,106154,102069,4.00 ,97009,9.43 ,351072,266888,31.54 ,24.00 ,27.50 ,-12.73 
1535,中宇,722643,608888,18.68 ,934124,-22.64 ,1937728,2216210,-12.57 ,53.70 ,47.75 ,12.46 
1536,和大工業,237085,165160,43.55 ,190571,24.41 ,602267,506988,18.79 ,16.10 ,16.00 ,0.63 
1537,廣隆光電,285665,318301,-10.25 ,286544,-0.31 ,971102,841198,15.44 ,60.00 ,39.85 ,50.56 
1538,正峰新,89918,75541,19.03 ,105218,-14.54 ,241435,276846,-12.79 ,54.30 ,41.45 ,31.00 
1539,巨庭機械,111771,54758,104.12 ,94142,18.73 ,297026,251994,17.87 ,7.85 ,9.50 ,-17.37 
1540,喬福機械,95560,39526,141.76 ,136467,-29.98 ,249004,318672,-21.86 ,22.00 ,30.55 ,-27.99 
1541,錩泰,70038,33646,108.16 ,108375,-35.37 ,200048,242797,-17.61 ,15.05 ,23.90 ,-37.03 
1560,中砂,339129,284870,19.05 ,277629,22.15 ,942045,774224,21.68 ,73.90 ,43.75 ,68.91 
1582,信錦,118905,128013,-7.11 ,98292,20.97 ,378615,261753,44.65 ,51.70 ,78.50 ,-34.14 
1583,程泰,208808,80125,160.60 ,160551,30.06 ,421434,343737,22.60 ,35.10 ,33.35 ,5.25 
1603,華電,204045,144567,41.14 ,262351,-22.22 ,487082,562678,-13.44 ,11.25 ,12.45 ,-9.64 
1604,聲寶,710895,420336,69.13 ,748160,-4.98 ,2040338,1962578,3.96 ,9.76 ,5.51 ,77.13 
1605,華新,8316826,5738729,44.92 ,6960060,19.49 ,20135346,19300115,4.33 ,15.30 ,12.50 ,22.40 
1608,華榮,985473,856509,15.06 ,954700,3.22 ,2557582,2391691,6.94 ,11.10 ,12.15 ,-8.64 
1609,大亞電線,773184,549569,40.69 ,820957,-5.82 ,2054359,2014010,2.00 ,8.25 ,8.43 ,-2.14 
1611,中電,513673,508596,1.00 ,508235,1.07 ,1559828,1369652,13.88 ,25.80 ,29.70 ,-13.13 
1612,宏泰,625258,319985,95.40 ,553229,13.02 ,1458140,1395156,4.51 ,14.25 ,13.80 ,3.26 
1613,台一,619211,399132,55.14 ,545270,13.56 ,1504191,1181030,27.36 ,6.76 ,4.92 ,37.40 
1614,三洋電,414225,395826,4.65 ,542963,-23.71 ,1468165,1628854,-9.87 ,32.55 ,32.50 ,0.15 
1615,大山,320296,376494,-14.93 ,363091,-11.79 ,978737,995477,-1.68 ,15.00 ,13.50 ,11.11 
1616,億泰,395166,276866,42.73 ,321903,22.76 ,983856,649778,51.41 ,7.13 ,6.94 ,2.74 
1617,榮星電線,510857,414791,23.16 ,470947,8.47 ,1388669,1097130,26.57 ,13.10 ,7.94 ,64.99 
1618,合機公司,348665,311289,12.01 ,350275,-0.46 ,865489,679781,27.32 ,20.60 ,21.10 ,-2.37 
1701,中化,290486,173104,67.81 ,267421,8.62 ,716787,723879,-0.98 ,25.10 ,21.10 ,18.96 
1702,南僑化工,213897,150324,42.29 ,149424,43.15 ,589282,483208,21.95 ,42.75 ,34.75 ,23.02 
1704,榮化,3243322,2280121,42.24 ,2864831,13.21 ,7799883,6960642,12.06 ,85.10 ,37.50 ,126.93 
1707,葡萄王,219068,144196,51.92 ,169372,29.34 ,572746,426868,34.17 ,41.60 ,47.00 ,-11.49 
1708,東鹼,226048,176910,27.78 ,223276,1.24 ,623221,703355,-11.39 ,33.80 ,33.40 ,1.20 
1709,和益化工,954334,777169,22.80 ,881102,8.31 ,2509861,2105696,19.19 ,17.35 ,14.20 ,22.18 
1710,東聯,1272825,1118352,13.81 ,1224587,3.94 ,3559385,3286137,8.32 ,42.00 ,26.55 ,58.19 
1711,永光化學,519413,408541,27.14 ,607909,-14.56 ,1407182,1442442,-2.44 ,29.90 ,33.30 ,-10.21 
1712,興農,675896,447780,50.94 ,588995,14.75 ,1663652,1567363,6.14 ,13.50 ,14.10 ,-4.26 
1713,國化,53189,40657,30.82 ,47717,11.47 ,145059,120845,20.04 ,13.35 ,12.30 ,8.54 
1714,和桐化學,1176114,804193,46.25 ,909063,29.38 ,3236730,2816455,14.92 ,16.75 ,17.70 ,-5.37 
1715,亞洲化學,395291,258055,53.18 ,344128,14.87 ,996686,891678,11.78 ,19.00 ,14.60 ,30.14 
1717,長興化學,1770843,1210277,46.32 ,1759911,0.62 ,4647414,4419960,5.15 ,34.90 ,32.45 ,7.55 
1718,中纖,1501503,1495331,0.41 ,1774070,-15.36 ,4456101,3812905,16.87 ,15.55 ,8.28 ,87.80 
1720,生達化學,193861,130413,48.65 ,177971,8.93 ,531551,493685,7.67 ,30.00 ,27.10 ,10.70 
1721,三晃,190048,129411,46.86 ,201674,-5.76 ,460151,458750,0.31 ,10.50 ,16.55 ,-36.56 
1722,台肥,1522037,1249533,21.81 ,1214571,25.31 ,4015271,3189632,25.89 ,88.50 ,101.50 ,-12.81 
1723,中碳,872295,764862,14.05 ,648702,34.47 ,2458567,1669905,47.23 ,159.00 ,89.50 ,77.65 
1724,台硝,252551,171241,47.48 ,145105,74.05 ,617806,367341,68.18 ,14.30 ,12.45 ,14.86 
1725,元禎,912758,751326,21.49 ,892458,2.27 ,2480183,2319663,6.92 ,21.55 ,23.00 ,-6.30 
1726,永記造漆,459746,440248,4.43 ,590600,-22.16 ,1656905,1627641,1.80 ,46.50 ,45.50 ,2.20 
1727,中華化學,185577,131583,41.03 ,150234,23.53 ,487457,376794,29.37 ,29.15 ,29.35 ,-0.68 
1729,必翔實業,94259,50232,87.65 ,75948,24.11 ,240742,206461,16.60 ,51.00 ,60.90 ,-16.26 
1730,花仙子,79370,59563,33.25 ,64798,22.49 ,256817,233445,10.01 ,19.40 ,16.75 ,15.82 
1731,美吾華,208913,136328,53.24 ,213171,-2.00 ,608072,640425,-5.05 ,16.00 ,18.90 ,-15.34 
1732,毛寶,52827,38356,37.73 ,50114,5.41 ,206700,197603,4.60 ,17.85 ,15.90 ,12.26 
1733,五鼎,137873,127667,7.99 ,150458,-8.36 ,364002,430356,-15.42 ,65.20 ,62.20 ,4.82 
1734,杏輝藥品,156954,98228,59.79 ,142213,10.37 ,416000,366431,13.53 ,31.95 ,30.10 ,6.15 
1735,日勝化,263142,131579,99.99 ,240793,9.28 ,539296,513292,5.07 ,14.25 ,16.80 ,-15.18 
1736,喬山健康,627993,351049,78.89 ,583500,7.63 ,1476252,1486565,-0.69 ,49.90 ,44.65 ,11.76 
1737,臺鹽,271508,165762,63.79 ,171055,58.73 ,665048,510225,30.34 ,24.00 ,20.55 ,16.79 
1762,中化合成,91747,76863,19.36 ,104793,-12.45 ,278574,290492,-4.10 ,66.60 ,0.00 ,NA
1773,勝一化工,672541,496752,35.39 ,517492,29.96 ,1749036,1363975,28.23 ,48.25 ,37.00 ,30.41 
1802,台玻,1370588,965561,41.95 ,1547544,-11.43 ,3570440,3962176,-9.89 ,37.85 ,33.70 ,12.31 
1805,寶徠,3639,2647,37.48 ,18445,-80.27 ,12122,81072,-85.05 ,15.80 ,6.30 ,150.79 
1806,冠軍,250676,137285,82.60 ,203817,22.99 ,613113,526889,16.36 ,24.00 ,22.00 ,9.09 
1808,國賓大地,55804,82211,-32.12 ,222835,-74.96 ,205896,405070,-49.17 ,25.70 ,22.10 ,16.29 
1809,中釉,131607,85851,53.30 ,150090,-12.31 ,333890,338811,-1.45 ,27.05 ,25.00 ,8.20 
1810,和成,234066,198997,17.62 ,231300,1.20 ,688353,655063,5.08 ,11.85 ,11.40 ,3.95 
1902,台紙,525176,382436,37.32 ,469860,11.77 ,1339039,1336886,0.16 ,17.55 ,10.80 ,62.50 
1903,士紙,200880,163142,23.13 ,176822,13.61 ,523643,485309,7.90 ,58.30 ,72.00 ,-19.03 
1904,正隆,2126098,1690068,25.80 ,2121033,0.24 ,5778212,5413914,6.73 ,13.90 ,12.65 ,9.88 
1905,華紙,629145,536801,17.20 ,693510,-9.28 ,1737203,1802524,-3.62 ,16.50 ,16.85 ,-2.08 
1906,寶隆,14263,27269,-47.70 ,24220,-41.11 ,47610,69113,-31.11 ,8.03 ,9.52 ,-15.65 
1907,永豐餘,1687375,1287050,31.10 ,1750941,-3.63 ,4520056,4309775,4.88 ,12.70 ,13.20 ,-3.79 
1909,榮成,628966,469905,33.85 ,577877,8.84 ,1696302,1433948,18.30 ,11.85 ,10.70 ,10.75 
2002,中鋼,20689920,16026288,29.10 ,19355784,6.89 ,56506086,53240602,6.13 ,35.15 ,32.85 ,7.00 
2006,東和鋼鐵,3653015,2484350,47.04 ,2904874,25.75 ,9777893,7855605,24.47 ,34.70 ,36.05 ,-3.74 
